alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1787669637.0648,elite,3193.8530350672,1765045855.6162,"AS329407 Universite Cheikh Anta DIOP de DAKAR",UCAD1,Dakar,Africa,AF,Senegal,SN,"Fann-Point E-Amitié",false,"Universite Cheikh Anta DIOP de DAKAR",14.6911,-17.4706,false,ENSUT-LPA,true,Dakar,success,Africa/Dakar,,1787425941,1787669677.4735,80,http,196.1.97.198:80,false,1165.4853820801,257800,145806,63.874174318519,196.1.97.198
true,1787669677.264,elite,13213.475088482,1785884404.8445,"AS20473 The Constant Company, LLC",AS-VULTR,"San Jose","North America",NA,"United States",US,,true,"The Constant Company",37.3388,-121.8916,false,"Vultr Holdings, LLC",false,California,success,America/Los_Angeles,95141,1787097834,1787669677.264,9150,socks5,144.202.107.194:9150,true,27284.113168716,6454,29055,18.175673772846,144.202.107.194
true,1787667726.921,elite,2637.9766588464,1710558779.6442,"AS20632 PJSC MegaFon",PETERSTAR-AS,"St Petersburg",Europe,EU,Russia,RU,,false,"PJSC Megafon SZF",59.9311,30.3609,false,"JSC PeterStar",true,St.-Petersburg,success,Europe/Moscow,,1787628445,1787669677.1145,3128,http,46.47.197.210:3128,false,153.15556526184,457525,291691,61.067168880536,46.47.197.210
true,1787669517.6916,elite,5065.5343467442,1787369282.7242,"AS9123 JSC TIMEWEB",TimeWeb-AS,"St Petersburg",Europe,EU,Russia,RU,,true,"JSC ""TIMEWEB""",59.9417,30.3096,false,"Timeweb.Cloud LLC",false,St.-Petersburg,success,Europe/Moscow,195213,1787365340,1787669677.0809,8088,http,93.93.207.219:8088,false,12542.722225189,4914,634,88.572458543619,93.93.207.219
true,1787669549.0123,elite,6505.1666572293,1787484075.7979,"AS150820 LIENVPS TECHNOLOGY COMPANY LIMITED",LIENVPS-VN,Hanoi,Asia,AS,Vietnam,VN,,true,"Lienvps Technology Company Limited",21.0184,105.8461,false,"Azvps Technology Company Limited",true,Hanoi,success,Asia/Bangkok,100000,1787480810,1787669677.0364,3333,http,165.99.14.18:3333,false,12335.976839066,2254,789,74.071639829116,165.99.14.18
true,1787667699.2412,elite,3302.0939039193,1787583419.9285,"AS14061 DigitalOcean, LLC",DIGITALOCEAN-ASN,Bengaluru,Asia,AS,India,IN,,true,"DigitalOcean, LLC",12.9753,77.591,false,"DigitalOcean, LLC",false,Karnataka,success,Asia/Kolkata,560100,1787582304,1787669677.0351,3128,http,168.144.210.164:3128,true,2004.7717094421,1373,149,90.210249671485,168.144.210.164
true,1787669630.2932,transparent,11886.661152516,1779315335.8517,"AS12876 Scaleway SAS",AS12876,Paris,Europe,EU,France,FR,,true,"Scaleway SAS",48.8558,2.3494,false,ONLINE,true,Île-de-France,success,Europe/Paris,75001,1787176500,1787669676.8871,3128,http,163.172.129.144:3128,true,10190.552711487,18190,55241,24.771554248206,163.172.129.144
true,1787669609.0408,transparent,5744.7868713875,1783535863.3244,"AS153986 PT Network Bumi Saridin",IDNIC-NBS-ID,Pentungan,Asia,AS,Indonesia,ID,,false,"PT Network Bumi Saridin",-6.691,111.11,false,"PT Network Bumi Saridin",true,"Central Java",success,Asia/Jakarta,,1787163148,1787669676.794,8085,http,165.99.194.32:8085,false,3925.253868103,11767,27674,29.834436246545,165.99.194.32
true,1787669594.5091,transparent,6151.4737199887,1742969432.4026,"AS28458 IENTC S DE RL DE CV","IENTC S DE RL DE CV","Los Ramírez","North America",NA,Mexico,MX,,false,"Cogent Communications",21.0192,-101.645,false,"IENTC S de RL de CV",true,Guanajuato,success,America/Mexico_City,37470,1787136585,1787669675.9896,999,http,38.194.246.34:999,true,3163.1772518158,283337,317138,47.185478163121,38.194.246.34
true,1787669675.7701,transparent,6115.0136270693,1787588198.9907,"AS6400 Compañía Dominicana de Teléfonos S. A.","Compania Dominicana de Telefonos S. A.","Santo Domingo","North America",NA,"Dominican Republic",DO,,false,"Compañía Dominicana de Teléfonos S. A.",18.4615,-69.8965,false,"Compañía Dominicana de Teléfonos S. A",false,Nacional,success,America/Santo_Domingo,10201,1787587681,1787669675.7701,999,http,148.101.161.223:999,false,4110.7089519501,336,606,35.668789808917,148.101.161.223
true,1787514689.9476,elite,884.12821407045,1783535870.7971,"AS27947 Telconet S.A","Telconet S.A",Quito,"South America",SA,Ecuador,EC,,false,"Telconet S.A",-0.180653,-78.4678,false,"Clientes Quito",true,Pichincha,success,America/Guayaquil,,1787162690,1787669675.7195,8118,http,181.39.25.196:8118,true,628.94010543823,66844,1143,98.318796240458,181.39.25.196
true,1787669468.1967,elite,6249.4834243349,1774969185.3356,"AS13155 MTS PJSC",MTS-IRK-AS,Irkutsk,Europe,EU,Russia,RU,,false,"MTS Irkutsk",52.2984,104.2903,true,"PJSC MTS / former CJSC Comstar-Direct",true,"Irkutsk Oblast",success,Asia/Irkutsk,664000,1787067258,1787669675.4528,8080,http,78.109.34.192:8080,false,10026.698589325,23188,106041,17.943340890976,78.109.34.192
true,1787669675.2207,transparent,6314.8802856947,1776495104.8533,"AS141077 RSTNET",RSTNET-AS-ID,Jatibarang,Asia,AS,Indonesia,ID,,false,RSTNET,-6.47472,108.315,false,,true,"West Java",success,Asia/Jakarta,,1787296522,1787669675.2207,8818,http,103.156.17.139:8818,false,8118.2289123535,17059,59528,22.274015172288,103.156.17.139
true,1787669542.9183,transparent,5027.2230132712,1782817711.7333,"AS267846 Cable Onda Oriental, SRL","Cable Onda Oriental, SRL","Santo Domingo Este","North America",NA,"Dominican Republic",DO,,false,"Cable Onda Oriental, SRL",18.4842,-69.8466,false,"Cable Onda Oriental, SRL",true,"Santo Domingo Province",success,America/Santo_Domingo,11605,1787654110,1787669675.0871,999,http,45.176.99.58:999,true,7529.1016101837,45507,20340,69.110210032348,45.176.99.58
true,1787669674.8573,transparent,6016.2573178904,1784085388.3573,"AS131111 PT Mora Telematika Indonesia",CEPATNET-AS-ID,"West Jakarta",Asia,AS,Indonesia,ID,,false,"PT. Mora Telematika Indonesia",-6.1677,106.7809,false,,true,Jakarta,success,Asia/Jakarta,11470,1787106263,1787669674.8573,8080,http,103.66.197.3:8080,false,3731.3766479492,4316,25928,14.2705991271,103.66.197.3
true,1787667010.3629,elite,1547.6327615711,1783543952.3954,"AS136958 China Unicom Guangdong IP network",UNICOM-GuangZhou-IDC,Shanwei,Asia,AS,China,CN,,false,"CNC Group CHINA169 Guangdong Province Network",22.7785,115.3452,false,,true,Guangdong,success,Asia/Shanghai,,1787169754,1787669674.6908,17981,http,58.254.153.147:17981,true,1461.287021637,67062,1076,98.420851800757,58.254.153.147
true,1787669674.6816,transparent,5881.9714136722,1746334084.8459,"AS135478 PT. Cyberindo Aditama",ASN-CBNBroadband,"North Jakarta",Asia,AS,Indonesia,ID,,false,CBNNAP,-6.1272,106.9198,false,,true,Jakarta,success,Asia/Jakarta,14260,1787635511,1787669674.6816,1111,http,175.158.63.166:1111,false,7080.2402496338,25140,126354,16.59471662244,175.158.63.166
true,1787669602.9467,transparent,5869.8893699766,1786256748.8715,"AS135607 Infinivan Incorporated",INFINIVAN-AS-AP,Manila,Asia,AS,Philippines,PH,,false,"Infinivan Incorporated",14.5413,121.0184,false,"Infinivan Wholesale",true,"Metro Manila",success,Asia/Manila,1229,1787463656,1787669674.4877,5050,http,126.209.105.227:5050,false,6121.8819618225,3644,10679,25.441597430706,126.209.105.227
true,1787669674.3735,transparent,5505.5898575913,1783560914.639,"AS153895 PT Rajasa Sinergi Komunikasi",IDNIC-RSK-ID,Sukabumi,Asia,AS,Indonesia,ID,,false,"PT Rajasa Sinergi Komunikasi",-6.932,106.9186,false,"Indonesia Network Information Center",true,"West Java",success,Asia/Jakarta,43364,1787189093,1787669674.3735,8818,http,163.227.248.98:8818,false,1501.5711784363,6172,29527,17.288999691868,163.227.248.98
true,1787595561.1763,elite,2834.3945120976,1754167525.9775,"AS4837 CHINA UNICOM China169 Backbone",CHINA169-Backbone,Haikou,Asia,AS,China,CN,,false,"China Unicom Hainan Province Network",20.0442,110.2,false,,true,Hainan,success,Asia/Shanghai,570000,1787648476,1787669674.3347,8085,http,153.0.171.163:8085,false,6775.1932144165,502248,9244,98.192738107341,153.0.171.163
true,1787669674.0928,transparent,6764.9158765668,1750609880.4215,"AS150222 PT Paket Switch Bersama",IDNIC-AKSES-AS-ID,Malang,Asia,AS,Indonesia,ID,,false,"PT Paket Switch Bersama",-7.9826,112.6308,false,"PT Paket Switch Bersama",true,"East Java",success,Asia/Jakarta,68422,1787566475,1787669674.0928,8080,http,103.88.91.14:8080,false,7178.1048774719,9043,41315,17.957424838159,103.88.91.14
true,1787669010.985,transparent,5770.0521521597,1787586408.0639,"AS264778 TotalCom Venezuela C.A.","TotalCom Venezuela C.A.","Santa Cruz de Mora","South America",SA,Venezuela,VE,,false,"Cogent Communications",8.39925,-71.6408,false,"TODONET TELECOMUNICACIONES, C.A",false,Mérida,success,America/Caracas,,1787585672,1787669674.0732,999,http,154.59.56.73:999,true,3596.7266559601,1164,257,81.914144968332,154.59.56.73
true,1787669664.0321,elite,14509.594742435,1786958248.547,"AS216071 SERVERS TECH FZCO",VDSINA,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Servers Tech Fzco",52.3716,4.8883,false,"Servers Tech Fzco",true,"North Holland",success,Europe/Amsterdam,1012,1787564521,1787669673.8456,9053,socks5,93.183.88.197:9053,true,17850.609064102,1451,11133,11.530514939606,93.183.88.197
true,1787669673.8141,transparent,5858.5371409576,1786844731.6835,"AS147113 PT Eyza Kausa Sinergi Abadi",IDNIC-NETEKSA-AS-ID,Cikarang,Asia,AS,Indonesia,ID,,false,"PT Eyza Kausa Sinergi Abadi",-6.26111,107.153,false,"PT Eyza Kausa Sinergi Abadi",false,"West Java",success,Asia/Jakarta,,1787447998,1787669673.8141,8080,http,103.177.199.37:8080,false,1525.7818698883,1970,6368,23.626769009355,103.177.199.37
true,1787669673.6437,elite,6502.6695721418,1750275909.648,"AS135905 VIETNAM POSTS AND TELECOMMUNICATIONS GROUP",VNPT-AS-VN,"Ho Chi Minh City",Asia,AS,Vietnam,VN,,false,"Vietnam Posts and Telecommunications Group",10.822,106.6257,false,WANGSU,true,"Ho Chi Minh",success,Asia/Ho_Chi_Minh,700000,1787224018,1787669673.6437,8562,http,14.225.240.23:8562,false,11850.793123245,242112,251256,49.073308362115,14.225.240.23
true,1787669387.2105,elite,6484.2574076834,1786622483.2372,"AS150820 LIENVPS TECHNOLOGY COMPANY LIMITED",LIENVPS-VN,Hanoi,Asia,AS,Vietnam,VN,,true,"Lienvps Technology Company Limited",21.0184,105.8461,false,"Azvps Technology Company Limited",true,Hanoi,success,Asia/Bangkok,100000,1787224665,1787669672.9814,5566,http,165.99.14.18:5566,true,712.58807182312,5718,4256,57.329055544415,165.99.14.18
true,1787669653.184,elite,1962.1586730554,1783176859.2451,"AS58715 EARTH TELECOMMUNICATION (Pvt) LTD.",EARTHTELECOMMUNICATION-AS,Dhaka,Asia,AS,Bangladesh,BD,,false,"Earth Telecommunication ( pvt ) Limited",23.7254,90.4189,false,,true,"Dhaka Division",success,Asia/Dhaka,1217,1787567537,1787669672.7808,1080,socks5,59.152.97.233:1080,true,1667.7794456482,85795,17502,83.056623135231,59.152.97.233
true,1787669455.4925,elite,5148.8153309387,1783289832.5287,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Tokyo,Asia,AS,Japan,JP,,true,"Oracle Corporation",35.798,140.1803,false,"Oracle Cloud Infrastructure (ap-tokyo-1)",true,Tokyo,success,Asia/Tokyo,270-1351,1787521740,1787669672.6964,3128,http,140.238.32.108:3128,false,14017.418861389,53980,9788,84.650608455652,140.238.32.108
true,1787669672.621,transparent,6126.1439393854,1775627743.4666,"AS138064 PT. Jinom Network Indonesia",JINOM-AS-ID,Serpong,Asia,AS,Indonesia,ID,,false,"PT. Jinom Network Indonesia",-6.31694,106.664,false,"PT Trans Hybrid Communication",true,"West Java",success,Asia/Jakarta,,1787123796,1787669672.621,8080,http,103.122.64.222:8080,false,11976.469516754,22920,89358,20.41361620264,103.122.64.222
true,1787502368.4134,elite,351.57116463227,1786460672.8638,"AS46606 Unified Layer",UNIFIEDLAYER-AS-1,Provo,"North America",NA,"United States",US,"East Bay",true,"Unified Layer",40.2066,-111.643,false,"Unified Layer",false,Utah,success,America/Denver,84606,1787667595,1787669672.5492,8085,http,162.214.159.94:8085,false,328.57656478882,22851,53,99.768599371289,162.214.159.94
true,1787669672.1932,elite,8840.6792361891,1786321487.3351,"AS150436 Byteplus Pte. Ltd.",BYTEPLUS-AS-AP,"Hong Kong",Asia,AS,"Hong Kong",HK,,false,"Byteplus Pte. Ltd.",22.3193,114.1693,false,"Byteplus Pte. Ltd.",true,"Central and Western District",success,Asia/Hong_Kong,,1787528924,1787669672.1932,8888,http,101.47.74.252:8888,false,8142.213344574,4100,9355,30.471943515422,101.47.74.252
true,1787669672.1705,transparent,12747.883432922,1782871160.6615,"AS141982 PT Kataji Nukami Indonesia",IDNIC-SAYAGINET-AS-ID,"Kabupaten Bandung",Asia,AS,Indonesia,ID,,false,"PT Kataji Nukami Indonesia",-6.9619,107.5893,false,"PT Kataji Nukami Indonesia",false,"West Java",success,Asia/Jakarta,40377,1787103377,1787669672.1705,3125,http,103.167.68.58:3125,false,7171.284198761,2854,35060,7.5275623780134,103.167.68.58
true,1787669672.0928,transparent,6035.5865798199,1786822548.4375,"AS45305 Lintas Data Prima, PT",LDP-AS-ID,Purbalingga,Asia,AS,Indonesia,ID,,false,"PT Lintas Data Prima",-7.38806,109.364,false,,false,"Central Java",success,Asia/Jakarta,,1787426273,1787669672.0928,8070,http,103.28.114.45:8070,false,473.74057769775,2306,6420,26.426770570708,103.28.114.45
true,1787669672.0738,transparent,6633.279266497,1782012840.5254,"AS4811 China Telecom (Group)",CHINANET-SHANGHAI-MAN,Shanghai,Asia,AS,China,CN,,false,"China Telecom (Group)",31.2222,121.4581,false,"Chinanet SH",true,Shanghai,success,Asia/Shanghai,,1787452718,1787669672.0738,3128,http,101.89.150.168:3128,false,15535.105705261,71500,15031,82.629346708116,101.89.150.168
true,1787669671.7529,transparent,5106.3388196637,1786200948.9417,"AS9299 Philippine Long Distance Telephone Company",IPG-AS-AP,"Lucena City",Asia,AS,Philippines,PH,,false,"Philippine Long Distance Telephone Co.",13.9301,121.6202,false,"Philippine Long Distance Telephone Co",true,Calabarzon,success,Asia/Manila,4301,1787408940,1787669671.7529,8081,http,180.195.99.168:8081,false,6260.892868042,3196,11236,22.145232815965,180.195.99.168
true,1787669671.1288,transparent,7240.9973552782,1777877208.5816,"AS271799 TELERY NETWORKS, S.R.L","TELERY NETWORKS, S.R.L","Santiago de los Caballeros","North America",NA,"Dominican Republic",DO,,false,"TELERY NETWORKS, S.R.L",19.451,-70.6894,false,"TELERY NETWORKS, S.R.L",true,"Santiago Province",success,America/Santo_Domingo,51000,1787554513,1787669671.1288,999,http,177.52.221.6:999,false,8075.9875774384,20151,65877,23.42376900544,177.52.221.6
true,1787669670.9992,elite,5362.7289387089,1779117049.5788,"AS34700 MAXNET TELECOM, LTD",CITYNET-AS,Kharkiv,Europe,EU,Ukraine,UA,,false,"Maxnet LLC",49.982,36.2566,false,"Maxnet LLC",false,"Kharkiv Oblast",success,Europe/Kyiv,61000,1787569633,1787669670.9992,33761,http,31.202.49.61:33761,true,7425.7960319519,16305,50963,24.238865433787,31.202.49.61
true,1787669670.9914,transparent,8246.3601546776,1710700896.6843,"AS17069 Coop Telefonica Villa Gesell Ltda","Coop Telefonica Villa Gesell Ltda","Villa Gesell","South America",SA,Argentina,AR,,false,"Coop Telefonica Villa Gesell Ltda",-35.7167,-57.7167,false,"Coop Telefonica Villa Gesell Ltda",true,"Buenos Aires",success,America/Argentina/Buenos_Aires,7165,1787601471,1787669670.9914,8080,http,181.192.2.23:8080,false,11061.508178711,44143,637328,6.4776050631648,181.192.2.23
true,1787669670.6678,elite,8178.5903548624,1786202042.1535,"AS39287 Materialism s.r.l.",materialism,Malmö,Europe,EU,Sweden,SE,,true,"Materialism s.r.l.",55.605,13.0038,false,"ab stract",false,"Skåne County",success,Europe/Stockholm,"200 01",1787408888,1787669670.6678,9050,socks5,80.78.18.216:9050,true,12012.921333313,4538,23093,16.423582208389,80.78.18.216
true,1787669670.5287,transparent,5893.2754124,1778034090.5222,"AS140457 PT Ikhlas Cipta Teknologi",IMEDIANET-AS-ID,Bekasi,Asia,AS,Indonesia,ID,,false,"PT Ikhlas Cipta Teknologi",-6.3329,107.2488,false,"PT Ikhlas Cipta Teknologi",true,"West Java",success,Asia/Jakarta,17432,1787104962,1787669670.5287,8080,http,38.183.146.53:8080,false,7917.9263114929,21660,63911,25.312313751154,38.183.146.53
true,1787669670.2233,transparent,6245.6357561055,1738603978.7686,"AS58485 WIFIAN ID",WIFIAN-AS-ID,Ngawi,Asia,AS,Indonesia,ID,,false,DIAZANETWORKS,-7.4026,111.4441,false,,true,"East Java",success,Asia/Jakarta,63218,1787158861,1787669670.2233,8080,http,103.173.141.9:8080,false,3594.8100090027,17164,143781,10.664512721737,103.173.141.9
true,1787669565.2108,elite,646.02053490794,1787019573.2447,"AS49100 Pishgaman Toseeh Ertebatat Company (Private Joint Stock)",IR-THR-PTE,Tehran,Asia,AS,Iran,IR,,false,PTS-Network,35.7219,51.3347,false,,true,Tehran,success,Asia/Tehran,,1787622678,1787669669.6319,3128,http,5.202.179.138:3128,true,189.02349472046,2235,4678,32.330392015044,5.202.179.138
true,1787669558.0783,elite,5601.9978592507,1780388858.4986,"AS201825 LLC ER-Telecom Moscow",RUSPHONE-AS,Moscow,Europe,EU,Russia,RU,,false,"Rusphone OOO",55.825,37.5019,false,"LLC ""ER-Telecom Moscow""",true,Moscow,success,Europe/Moscow,,1787645157,1787669669.2528,8080,http,89.17.35.213:8080,false,1175.1570701599,8780,54152,13.951566770482,89.17.35.213
true,1787669669.1892,transparent,5548.7776665684,1770905773.2237,"AS21003 General Post and Telecommunication Company (GPTC)",GPTC-AS,Tripoli,Africa,AF,Libya,LY,,false,"LTT Autonomous System, Tripoli Libya",32.8908,13.1796,false,Rawafed,true,Tripoli,success,Africa/Tripoli,21821,1787237912,1787669669.1892,8080,http,102.68.135.147:8080,false,3158.6134433746,40246,225174,15.163137668601,102.68.135.147
true,1787669584.4373,transparent,11105.402761347,1780204968.452,"AS8075 Microsoft Corporation",MICROSOFT-CORP-MSN-AS-BLOCK,Boydton,"North America",NA,"United States",US,,true,"Microsoft Corporation",36.677696,-78.37471,false,"Microsoft Azure Cloud (eastus2)",true,Virginia,success,America/New_York,23917,1787461284,1787669668.808,3128,http,20.110.224.54:3128,false,11307.64746666,22632,48041,32.023545059641,20.110.224.54
true,1787669668.7396,elite,4832.4493426256,1756140294.1476,"AS12876 Scaleway SAS",AS12876,Paris,Europe,EU,France,FR,,true,"Scaleway SAS",48.8558,2.3494,false,ONLINE,true,Île-de-France,success,Europe/Paris,75001,1787337154,1787669668.7396,80,http,163.172.167.48:80,false,6222.8147983551,197728,229564,46.274678674068,163.172.167.48
true,1787669668.7328,elite,4541.9740055203,1750609263.6185,"AS328212 THE UNIVERSITY OF CAPE COAST",The-University-Of-Cape-Coast-AS,Accra,Africa,AF,Ghana,GH,,false,"THE UNIVERSITY OF CAPE COAST",5.5545,-0.1902,false,"University of Cape Coast",true,"Greater Accra Region",success,Africa/Accra,,1787160657,1787669668.7328,80,http,156.38.112.11:80,false,3145.144701004,148349,76314,66.031789836333,156.38.112.11
true,1787669668.7161,transparent,5833.3853299236,1780612458.4064,"AS202561 High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",highspeed,Antakya,Asia,AS,Türkiye,TR,,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti.",36.2054,36.1617,false,"High Speed Telekomunikasyon ve Hab. Hiz. Ltd. Sti",true,Hatay,success,Europe/Istanbul,31030,1787563864,1787669668.7161,8080,http,185.200.37.66:8080,false,3198.7936496735,8601,22767,27.419663351186,185.200.37.66
true,1787669668.526,elite,5763.9528689349,1775452807.2178,"AS31898 Oracle Corporation",ORACLE-BMC-31898,Chuncheon,Asia,AS,"South Korea",KR,,true,"Oracle Corporation",37.8897,127.736,false,"Oracle Cloud Infrastructure (ap-chuncheon-1)",true,Gangwon-do,success,Asia/Seoul,24329,1787552296,1787669668.526,8118,http,146.56.110.131:8118,true,6227.8273105621,12074,96109,11.16071841232,146.56.110.131
true,1787669545.3231,transparent,11426.646494617,1784231430.3559,"AS197540 netcup GmbH",netcup-AS,Nuremberg,Europe,EU,Germany,DE,,true,"netcup GmbH",49.4527,11.0783,false,"Netcup KVM",true,Bavaria,success,Europe/Berlin,90403,1787254103,1787669667.9708,8080,http,159.195.43.169:8080,true,16066.039562225,11615,20777,35.857619165226,159.195.43.169
true,1787669667.9653,transparent,6388.9817361672,1760979718.4332,"AS139418 PT Gasatek Bintang Nusantara",GASATEKNET-AS-ID,Telengsari,Asia,AS,Indonesia,ID,,false,"PT Gasatek Bintang Nusantara",-8.1814,113.692,false,,true,"East Java",success,Asia/Jakarta,,1787594034,1787669667.9653,3128,http,103.144.18.70:3128,false,3097.7811813354,10115,38543,20.787948538781,103.144.18.70
true,1787669667.8955,transparent,6563.4945834781,1750609209.541,"AS150923 PT Sistem Interkoneksi Data",IDNIC-SIDNET-AS-ID,Gebog,Asia,AS,Indonesia,ID,,false,"PT Sistem Interkoneksi Data",-6.735,110.844,false,,true,"Central Java",success,Asia/Jakarta,,1787588005,1787669667.8955,8841,http,103.97.224.239:8841,false,10160.856962204,12106,77992,13.436480277032,103.97.224.239
true,1787669511.413,transparent,6657.9843863,1781727254.0747,"AS265579 TELECOMUNICACIONES OTOMIES","TELECOMUNICACIONES OTOMIES",Tulancingo,"North America",NA,Mexico,MX,,false,"Telecomunicaciones Otomies",20.1236,-98.3509,false,"Wiiki Networks S De R.l. De C.V",true,Hidalgo,success,America/Mexico_City,43710,1787603289,1787669667.7128,999,http,45.174.168.12:999,false,3479.259967804,5256,17885,22.712933753943,45.174.168.12
true,1787669667.5287,transparent,6075.0058039681,1778047698.263,"AS24323 aamra networks limited,",AAMRA-NETWORKS-AS-AP,Dhaka,Asia,AS,Bangladesh,BD,,false,"Aamra Networks Limited",23.8233,90.365,false,,true,"Dhaka Division",success,Asia/Dhaka,1216,1787120587,1787669667.5287,12331,http,182.160.100.142:12331,false,478.30367088318,25539,61697,29.275757714705,182.160.100.142
true,1787669667.4765,transparent,5447.0887805592,1786518251.2989,"AS141071 PT Jembatan Data Pangrango",JEMBATANDATA-AS-ID,Sukabumi,Asia,AS,Indonesia,ID,,false,JEMBATANDATA,-6.932,106.9186,false,,true,"West Java",success,Asia/Jakarta,43152,1787121320,1787669667.4765,8181,http,103.155.196.160:8181,false,12693.856477737,3240,8626,27.304904769931,103.155.196.160
true,1787669667.3288,transparent,6695.8989433347,1780930373.7946,"AS23031 TELECU TELECOMUNICACIONES DEL ECUADOR TELECUSA S.A.S.","TELECU TELECOMUNICACIONES DEL ECUADOR TELECUSA S.A.S.",Guayaquil,"South America",SA,Ecuador,EC,,false,"Telecu Telecomunicaciones Del Ecuador Telecusa S.A.S.",-2.2038,-79.8819,false,TELECU,true,Guayas,success,America/Guayaquil,090511,1787583991,1787669667.3288,999,http,205.235.1.39:999,false,9538.741350174,21472,47107,31.309876201169,205.235.1.39
true,1787669667.1832,transparent,5635.3566270035,1787160039.9641,"AS153359 Imtech Solution and Data Providers",ISADP-AS-AP,Magpet,Asia,AS,Philippines,PH,,false,"Imtech Solution and Data Providers",7.1002,125.1155,false,"Dominador Omandac Tayabas",true,Soccsksargen,success,Asia/Manila,9404,1787157098,1787669667.1832,5050,http,160.187.221.162:5050,false,5277.7516841888,1393,3949,26.07637588918,160.187.221.162
true,1787669413.6021,transparent,5251.7913809584,1786625866.8254,"AS264778 TotalCom Venezuela C.A.","TotalCom Venezuela C.A.","El Vigía","South America",SA,Venezuela,VE,,false,"TotalCom Venezuela C.A.",8.6135,-71.657,false,"TotalCom Venezuela C.A",false,Mérida,success,America/Caracas,,1787228335,1787669667.0249,999,http,200.59.191.27:999,false,3047.9004383087,16035,2369,87.127798304716,200.59.191.27
true,1787669667.005,anonymous,5997.4627920606,1783535925.3893,"AS136865 PT Foura Inti Sinergi",FISNET-AS-ID,Rembang,Asia,AS,Indonesia,ID,,false,FISNET,-6.9613,109.1495,false,,true,"Central Java",success,Asia/Jakarta,59217,1787162958,1787669667.005,8000,http,103.102.12.22:8000,false,5562.5016689301,10904,28175,27.902454003429,103.102.12.22
true,1787669512.0967,anonymous,5214.0015232566,1785700319.139,"AS136873 MEGADATA-ISP",MEGADATA-AS-ID,Purbalingga,Asia,AS,Indonesia,ID,,false,SinergiNet,-7.38806,109.364,false,,false,"Central Java",success,Asia/Jakarta,,1787512054,1787669666.9878,8080,http,223.25.110.123:8080,false,3532.9864025116,4392,14863,22.809659828616,223.25.110.123
true,1787669666.9568,transparent,5534.226295724,1767116699.7016,"AS46023 PT Quantum Tera Network",QUANTUMNET-AS-ID,"North Jakarta",Asia,AS,Indonesia,ID,,false,"Quantum Dist POP GC",-6.1272,106.9198,false,,true,Jakarta,success,Asia/Jakarta,14260,1787078000,1787669666.9568,3128,http,175.106.14.126:3128,false,4125.4162788391,50190,273373,15.511662334692,175.106.14.126
true,1787669666.9372,transparent,5911.5153765929,1750506708.8987,"AS147127 PT Tujuhlangit Lintas Nusantara",IDNIC-TUJUHLANGITNET-AS-ID,Batang,Asia,AS,Indonesia,ID,,false,"PT Tujuhlangit Lintas Nusantara",-6.4823,110.7086,false,"PT Tujuhlangit Lintas Nusantara",true,"Central Java",success,Asia/Jakarta,51215,1787642012,1787669666.9372,1080,http,103.172.23.90:1080,false,5088.859796524,25894,69438,27.161918348508,103.172.23.90
true,1787669666.3186,transparent,7015.0196174528,1711183511.4394,"AS9341 PT INDONESIA COMNETS PLUS",ICONPLN-ID-AP-ISP,Jakarta,Asia,AS,Indonesia,ID,,false,"Jakarta 5 8 Iconpln",-6.2114,106.8446,false,,true,Jakarta,success,Asia/Jakarta,12850,1787564952,1787669666.3186,80,http,160.202.42.156:80,false,2931.4136505127,42044,625863,6.2948883602058,160.202.42.156
true,1787669633.5054,transparent,4466.7157558131,1757615139.4633,"AS49052 DATA ZYX SRL",DATAZYX,"Drobeta-Turnu Severin",Europe,EU,Romania,RO,,false,"Data ZYX SRL",44.6319,22.6561,false,,true,"Mehedinți County",success,Europe/Bucharest,220184,1787256153,1787669666.1063,3128,http,185.128.240.2:3128,false,3287.1344089508,82152,314062,20.734249673156,185.128.240.2
true,1787669665.7488,transparent,6237.4572526116,1779645354.7541,"AS141955 PT Timor Lintas Nusantara",IDNIC-TIMORLINTAS-AS-ID,Cibungurgardu,Asia,AS,Indonesia,ID,,false,"PT Timor Lintas Nusantara",-6.4675,105.815,false,,true,Banten,success,Asia/Jakarta,,1787598402,1787669665.7488,1111,http,103.166.158.239:1111,false,5218.4276580811,10027,30924,24.485360552856,103.166.158.239
